date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:55:54	5075/5075	---M--	200	added ('OK')	image/jpeg	etag:%2205e93dc72-0;;;%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/book-11.jpg	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/book-11.jpg	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/books.html)
10:55:54	7110/7110	---M--	200	added ('OK')	image/jpeg	etag:%2205e93dc73-0;;;%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/book-12.jpg	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/book-12.jpg	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/books.html)
10:55:54	6815/6815	---M--	200	added ('OK')	image/jpeg	etag:%2205e93dc72-0;;;%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/book-13.jpg	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/book-13.jpg	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/books.html)
10:55:55	11023/11023	---M--	200	added ('OK')	image/jpeg	etag:%2205e93dc75-0;;;%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/book-14.jpg	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/book-14.jpg	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/books.html)
10:55:57	21521/21521	---M--	200	added ('OK')	image/jpeg	etag:%2205e93dc75-0;;;%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/book-15.jpg	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/book-15.jpg	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/books.html)
10:55:58	18523/18523	---M--	200	added ('OK')	image/jpeg	etag:%2205e93dc73-0;;;%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/book-16.jpg	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/book-16.jpg	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/books.html)
10:55:59	17732/17732	---M--	200	added ('OK')	image/jpeg	etag:%2205e93dc6f-0;;;%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/book-18.jpg	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/book-18.jpg	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/books-detail.html)
10:55:59	22001/22001	---M--	200	added ('OK')	image/jpeg	etag:%2205e93dc74-0;;;%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/book-17.jpg	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/book-17.jpg	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/books.html)
10:55:59	12295/12295	---M--	200	added ('OK')	image/jpeg	etag:%2205e93dc71-0;;;%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/course-25.jpg	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/course-25.jpg	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/intro-profile.html)
10:56:00	12344/12344	---M--	200	added ('OK')	image/jpeg	etag:%2205e93dc71-0;;;%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/course-26.jpg	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/course-26.jpg	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/intro-profile.html)
10:56:00	11102/11102	---M--	200	added ('OK')	image/jpeg	etag:%2205e93dc70-0;;;%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/course-27.jpg	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/course-27.jpg	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/intro-profile.html)
10:56:00	3678/3678	---M--	200	added ('OK')	image/jpeg	etag:%2205e93dc72-0;;;%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/post-thumb-1.jpg	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/post-thumb-1.jpg	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/blog.html)
10:56:01	2863/2863	---M--	200	added ('OK')	image/jpeg	etag:%2205e93dc70-0;;;%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/post-thumb-2.jpg	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/post-thumb-2.jpg	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/blog.html)
10:56:01	19814/19814	---M--	200	added ('OK')	image/jpeg	etag:%2205e93dc72-0;;;%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/course-28.jpg	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/course-28.jpg	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/blog.html)
10:56:01	3283/3283	---M--	200	added ('OK')	image/jpeg	etag:%2205e93dc70-0;;;%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/post-thumb-3.jpg	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/post-thumb-3.jpg	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/blog.html)
10:56:02	3845/3845	---M--	200	added ('OK')	image/jpeg	etag:%2205e93dc76-0;;;%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/author-12.jpg	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/author-12.jpg	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/blog-detail.html)
10:56:03	3552/3552	---M--	200	added ('OK')	image/jpeg	etag:%2205e93dc77-0;;;%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/author-13.jpg	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/author-13.jpg	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/blog-detail.html)
10:56:03	3931/3931	---M--	200	added ('OK')	image/jpeg	etag:%2205e93dc75-0;;;%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/author-14.jpg	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/author-14.jpg	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/blog-detail.html)
10:56:04	20888/20888	---M-Z	200	added ('OK')	application/javascript	etag:%2205e93dc58-0;gz%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/js/validate.js	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/js/validate.js	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/contact.html)
10:56:07	58980/58980	---M--	200	added ('OK')	image/jpeg	etag:%2205e93dc70-0;;;%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/news-2.jpg	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/news-2.jpg	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/blog-detail.html)
10:56:15	76511/76511	---M--	200	added ('OK')	image/png	etag:%2205e93dc73-0;;;%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/error.png	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/error.png	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/error.html)
10:56:17	75220/75220	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2205e93dc5c-0;;;%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/fonts/fontawesome-webfont.eot?v=4.6.1	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/fonts/fontawesome-webfont914c.eot	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/css/font-awesome.css)
10:56:20	386421/386421	---M-Z	200	added ('OK')	image/svg+xml	etag:%2205e93dc5a-0;gz%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/fonts/fontawesome-webfont.svg?v=4.6.1	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/fonts/fontawesome-webfont914c.svg	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/css/font-awesome.css)
10:56:21	707/707	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Jan%202021%2005:26:21%20GMT	http://demo.auburnforest.com/html/bootcamp/bootcamp/css/owl.video.play.png	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/css/owl.video.play.png	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/css/owl.css)
10:56:22	75220/75220	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2205e93dc5c-0;;;%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/fonts/fontawesome-webfont.eot?	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/fonts/fontawesome-webfontd41d.eot	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/css/font-awesome.css)
10:56:29	39520/39520	---M--	200	added ('OK')	font/woff	etag:%2205e93dc5a-0;;;%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/fonts/flaticon.woff	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/fonts/flaticon.woff	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/css/flaticon.css)
10:56:31	153736/153736	---M--	200	added ('OK')	image/png	etag:%2205e93dc6e-0;;;%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/banner.png	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/banner.png	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/)
10:56:31	62438/62438	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2205e93dc5a-0;;;%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/fonts/flaticon.eot	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/fonts/flaticon.eot	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/css/flaticon.css)
10:56:34	89076/89076	---M--	200	added ('OK')	font/woff	etag:%2205e93dc5c-0;;;%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/fonts/fontawesome-webfont.woff?v=4.6.1	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/fonts/fontawesome-webfont914c.woff	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/css/font-awesome.css)
10:56:34	409791/409791	---M-Z	200	added ('OK')	image/svg+xml	etag:%2205e93dc5d-0;gz%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/fonts/flaticon.svg	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/fonts/flaticon.svg	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/css/flaticon.css)
10:56:35	707/707	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Jan%202021%2005:26:35%20GMT	http://demo.auburnforest.com/html/bootcamp/bootcamp/css/images/ui-icons_777620_256x240.png	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/css/images/ui-icons_777620_256x240.bd.delayed	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/css/jquery-ui.css)
10:56:36	7006/7006	---M--	200	added ('OK')	image/png	etag:%2205e93dc5d-0;;;%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/css/images/ui-icons_444444_256x240.png	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/css/images/ui-icons_444444_256x240.png	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/css/jquery-ui.css)
10:56:36	707/707	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Jan%202021%2005:26:36%20GMT	http://demo.auburnforest.com/html/bootcamp/bootcamp/css/images/ui-icons_cc0000_256x240.png	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/css/images/ui-icons_cc0000_256x240.png	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/css/jquery-ui.css)
10:56:36	707/707	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Jan%202021%2005:26:36%20GMT	http://demo.auburnforest.com/html/bootcamp/bootcamp/css/images/ui-icons_777777_256x240.png	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/css/images/ui-icons_777777_256x240.png	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/css/jquery-ui.css)
10:56:37	707/707	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Jan%202021%2005:26:37%20GMT	http://demo.auburnforest.com/html/bootcamp/bootcamp/css/mCSB_buttons.html	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/css/mCSB_buttons.html	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/css/jquery.mCustomScrollbar.min.css)
10:56:38	62438/62438	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2205e93dc5a-0;;;%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/fonts/flaticon.eot?	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/fonts/flaticond41d.eot	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/css/flaticon.css)
10:56:40	62260/62260	---M--	200	added ('OK')	font/ttf	etag:%2205e93dc5b-0;;;%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/fonts/flaticon.ttf	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/fonts/flaticon.ttf	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/css/flaticon.css)
10:56:40	17797/17797	---M--	200	added ('OK')	image/jpeg	etag:%2205e93dc73-0;;;%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/institute-2.jpg	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/institute-2.jpg	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/index-3.html)
10:56:44	70728/70728	---M--	200	added ('OK')	font/woff2	etag:%2205e93dc5b-0;;;%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/fonts/fontawesome-webfont.woff2?v=4.6.1	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/fonts/fontawesome-webfont914c.woff2	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/css/font-awesome.css)
10:56:48	150920/150920	---M--	200	added ('OK')	font/ttf	etag:%2205e93dc5c-0;;;%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/fonts/fontawesome-webfont.ttf?v=4.6.1	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/fonts/fontawesome-webfont914c.ttf	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/css/font-awesome.css)
